index,timestamp,latitude,longitude,x_m,y_m,yaw,direction,mode,drive_level
158,47.173000000,0.0000000000,0.0000000000,17.683642,0.000000,0.000000018,1,NORMAL,1.00
159,47.333000000,0.0000000000,0.0000000000,17.795642,0.000000,0.000000018,1,NORMAL,1.00
160,47.493000000,0.0000000000,0.0000000000,17.907642,0.000000,0.000000018,1,NORMAL,1.00
161,47.653000000,0.0000000000,0.0000000000,18.019642,0.000000,0.000000018,1,NORMAL,1.00
162,47.813000000,0.0000000000,0.0000000000,18.131642,0.000000,0.000000018,1,NORMAL,1.00
163,47.973000000,0.0000000000,0.0000000000,18.243642,0.000000,0.000000018,1,NORMAL,1.00
164,48.133000000,0.0000000000,0.0000000000,18.355642,0.000000,0.000000018,1,NORMAL,1.00
165,48.293000000,0.0000000000,0.0000000000,18.467642,0.000000,0.000000018,1,NORMAL,1.00
166,48.453000000,0.0000000000,0.0000000000,18.579642,0.000000,0.000000019,1,NORMAL,1.00
167,48.613000000,0.0000000000,0.0000000000,18.691642,0.000000,0.000000019,1,NORMAL,1.00
168,48.773000000,0.0000000000,0.0000000000,18.803642,0.000000,0.000000019,1,NORMAL,1.00
169,48.933000000,0.0000000000,0.0000000000,18.915642,0.000000,0.000000019,1,NORMAL,1.00
170,49.093000000,0.0000000000,0.0000000000,19.027642,0.000000,0.000000019,1,NORMAL,1.00
171,49.253000000,0.0000000000,0.0000000000,19.139642,0.000000,0.000000019,1,NORMAL,1.00
172,49.413000000,0.0000000000,0.0000000000,19.251642,0.000000,0.000000019,1,NORMAL,1.00
173,49.573000000,0.0000000000,0.0000000000,19.363642,0.000000,0.000000019,1,NORMAL,1.00
174,49.733000000,0.0000000000,0.0000000000,19.475642,0.000000,0.000000019,1,NORMAL,1.00
175,49.893000000,0.0000000000,0.0000000000,19.587642,0.000000,0.000000020,1,NORMAL,1.00
176,50.053000000,0.0000000000,0.0000000000,19.699642,0.000000,0.000000020,1,NORMAL,1.00
177,50.313000000,0.0000000000,0.0000000000,19.806474,0.000000,0.000000020,1,NORMAL,1.00
178,50.473000000,0.0000000000,0.0000000000,19.918474,0.000000,0.000000020,1,NORMAL,1.00
179,50.633000000,0.0000000000,0.0000000000,20.030474,0.000000,0.000000020,1,NORMAL,1.00
180,50.793000000,0.0000000000,0.0000000000,20.142474,0.000000,0.000000020,1,NORMAL,1.00
181,50.953000000,0.0000000000,0.0000000000,20.254474,0.000000,0.000000020,1,NORMAL,1.00
182,51.113000000,0.0000000000,0.0000000000,20.366474,0.000000,0.000000020,1,NORMAL,1.00
183,51.273000000,0.0000000000,0.0000000000,20.478474,0.000000,0.000000020,1,NORMAL,1.00
184,51.433000000,0.0000000000,0.0000000000,20.590474,0.000000,0.000000021,1,NORMAL,1.00
185,51.593000000,0.0000000000,0.0000000000,20.702474,0.000000,0.000000021,1,NORMAL,1.00
186,51.753000000,0.0000000000,0.0000000000,20.814474,0.000000,0.000000021,1,NORMAL,1.00
187,51.913000000,0.0000000000,0.0000000000,20.926474,0.000000,0.000000021,1,NORMAL,1.00
188,52.073000000,0.0000000000,0.0000000000,21.038474,0.000000,0.000000021,1,NORMAL,1.00
189,52.233000000,0.0000000000,0.0000000000,21.150474,0.000000,0.000000021,1,NORMAL,1.00
190,52.393000000,0.0000000000,0.0000000000,21.262474,0.000000,0.000000021,1,NORMAL,1.00
191,52.553000000,0.0000000000,0.0000000000,21.374474,0.000000,0.000000021,1,NORMAL,1.00
192,52.713000000,0.0000000000,0.0000000000,21.486474,0.000000,0.000000021,1,NORMAL,1.00
193,52.873000000,0.0000000000,0.0000000000,21.598474,0.000000,0.000000022,1,NORMAL,1.00
194,53.033000000,0.0000000000,0.0000000000,21.710474,0.000000,0.000000022,1,NORMAL,1.00
195,53.193000000,0.0000000000,0.0000000000,21.822474,0.000000,0.000000022,1,NORMAL,1.00
196,53.353000000,0.0000000000,0.0000000000,21.934474,0.000000,0.000000022,1,NORMAL,1.00
197,53.513000000,0.0000000000,0.0000000000,22.046474,0.000000,0.000000022,1,NORMAL,1.00
198,53.673000000,0.0000000000,0.0000000000,22.158474,0.000000,0.000000022,1,NORMAL,1.00
199,53.833000000,0.0000000000,0.0000000000,22.270474,0.000000,0.000000022,1,NORMAL,1.00
200,53.993000000,0.0000000000,0.0000000000,22.382474,0.000000,0.000000022,1,NORMAL,1.00
201,54.153000000,0.0000000000,0.0000000000,22.494474,0.000000,0.000000022,1,NORMAL,1.00
202,54.313000000,0.0000000000,0.0000000000,22.606474,0.000000,0.000000023,1,NORMAL,1.00
203,54.473000000,0.0000000000,0.0000000000,22.718474,0.000000,0.000000023,1,NORMAL,1.00
204,54.633000000,0.0000000000,0.0000000000,22.830474,0.000000,0.000000023,1,NORMAL,1.00
205,54.793000000,0.0000000000,0.0000000000,22.942474,0.000000,0.000000023,1,NORMAL,1.00
206,54.953000000,0.0000000000,0.0000000000,23.054474,0.000000,0.000000023,1,NORMAL,1.00
207,55.113000000,0.0000000000,0.0000000000,23.166474,0.000000,0.000000023,1,NORMAL,1.00
208,55.273000000,0.0000000000,0.0000000000,23.278474,0.000000,0.000000023,1,NORMAL,1.00
209,55.433000000,0.0000000000,0.0000000000,23.390474,0.000000,0.000000023,1,NORMAL,1.00
210,55.593000000,0.0000000000,0.0000000000,23.502474,0.000000,0.000000024,1,NORMAL,1.00
211,55.753000000,0.0000000000,0.0000000000,23.614474,0.000000,0.000000024,1,NORMAL,1.00
212,55.913000000,0.0000000000,0.0000000000,23.726474,0.000000,0.000000024,1,NORMAL,1.00
213,56.073000000,0.0000000000,0.0000000000,23.838474,0.000000,0.000000024,1,NORMAL,1.00
214,56.233000000,0.0000000000,0.0000000000,23.950474,0.000000,0.000000024,1,NORMAL,1.00
215,56.393000000,0.0000000000,0.0000000000,24.062474,0.000000,0.000000024,1,NORMAL,1.00
